Event	ID	Name			Wwise Object Path	Notes
	591600176	EvilCrawler_Move_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Move_03_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Move\EvilCrawler_Move_03		12590
	592455788	Adventuress_exertion_12	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Adventuress_exertion_12_40ADE919.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Dialogue\Swing_Weapon_Dialogue_Hard\Adventuress_exertion_12		63238
	596945623	Adventuress_exertion_07	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Adventuress_exertion_07_B3C93E33.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Dialogue\Swing_Weapon_Dialogue_Light\Adventuress_exertion_07		34938
	598636424	Player_Footstep_dirt_walk_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_walk_02_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\Player_Footstep_dirt_walk_02		41620
	600642428	WAG_Ambient_Strings_1	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\WPA_Ambient_Strings_1_3274C6CC.wem		\Interactive Music Hierarchy\Music\Music_Regions\Ambient\WAG_Ambient_Layers\WAG_Ambient_Strings_1		3841
	601886410	Adventuress_exertion_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Adventuress_exertion_06_4D0BE223.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Dialogue\Swing_Weapon_Dialogue_Hard\Adventuress_exertion_06		68916
	602505150	Dungeon_Strings_Tremolo	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Volcanic_Strings_Tremolo_3274C6CC.wem		\Interactive Music Hierarchy\Music\Music_Regions\Dungeon\Dungeon_Layers\Dungeon_Strings_Tremolo		7338
	606020004	Destruction_Crystals	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\BAS_Crystals_Destroy_DDC0FAAD.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Crystals		11730
	616098569	Destroy_Wood_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\BAS_Destroy_Wood_01_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Container\Destroy_Barrel\Destroy_Wood_01		16307
	616851024	PinkBall_Fire_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Cinematic\BAS_CIN_PinkBall_Fire_03_9404A9A1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Magic\Magic_Blast_Fired\Magic_Blast_Fired\PinkBall_Fire_03		170260
	621670486	Ambient_Lava	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Ambient\Ambient_Emitters\BAS_dungeonLava_001_295C0B98_27EA53DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Lava		73950
	621816641	Destroy_Rock_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\BAS_Destroy_Rock_02_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Rock\Destroy_Rock_02		15323
	624605826	BAS_Evil_Crawler_Death_Vox_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Death_Vox_02_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Die\BAS_Evil_Crawler_Death_Vox_02		21522
	625959245	Impact_SpitPlant_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_Hurt_02_9404A9A1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_Sword_EvilSpitPlant\Impact_SpitPlant_02		29098
	626177524	Woodlands_NightTime_Flutes_2	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Forest_NightTime_Flutes_1_D3605DD4.wem		\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Night\Woodlands_Night_Layers\Woodlands_NightTime_Flutes_2		666
	632020663	windMillBlade_003	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Ambient\Ambient_Emitters\BAS_windMillBlade_003_A9837907.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Windmill\Windmill_Swing\windMillBlade_003		25935
	633287397	EvilSpitPlant_BigPno	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\MFYG\3_BigPno_D3605DD4.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\EvilSpitPlant_BigPno		2330
	635787326	EvilCrawler_Explode_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Explode_01_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Explode\EvilCrawler_Explode_01		24588
	644004411	EvilCrawler_Explode_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Explode_02_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Explode\EvilCrawler_Explode_02		23975
	649241323	Impact_Axe_Stone	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Weapons\BAS_imp_axe_stone_2_0CD1F6C0.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Axe_Surface_Type\Impact_Axe_Stone\Impact_Axe_Stone		47524
	651734579	EvilSpitPlant_ImpactPlayer_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_ImpactPlayer_02_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\OnHit\EvilSpitPlant_ImpactPlayer_02		67662
	654673517	Player_Footstep_water_walk_04	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_water_walk_04_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Water\Player_Footstep_water_walk\Player_Footstep_water_walk_04		45296
	656229177	Impact_Crawler_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Hurt_01_9404A9A1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_Sword_EvilCrawler\Impact_Crawler_01		75950
	659300493	Adventuress_exertion_13	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Adventuress_exertion_13_A8C9BDE5.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Dialogue\Swing_Weapon_Dialogue_Hard\Adventuress_exertion_13		102922
	660387120	waterdrop_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Ambient\Ambient_Emitters\BAS_WaterDrops_06_8D65D228.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Water_Waterfall\Waterfall_Close\Waterdrops\waterdrop_06		3010
	660944884	3_Tuba_Cave	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\MFYG\3_Tuba_Cave_D3605DD4.wem		\Interactive Music Hierarchy\Music\Music_Regions\Village\Village_Layers\3_Tuba_Cave		14598
	661714509	Perc_Battle_Trumpets	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Trumpets_D3605DD4.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Perc_Battle_Trumpets		588
	662234789	Destroy_Wood	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Other\WAG_CrashWood_A191177D.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Container\Destroy_Wood		9519
	662500466	BAS_Evil_SpitPlant_Charge_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_Charge_01_34394A6E_2DE97992.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Charge\BAS_Evil_SpitPlant_Charge_01		9272
	663196780	Player_Footstep_sand_run_04	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_sand_run_04_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Sand\Player_Footstep_sand_run\Player_Footstep_sand_run_04		27102
	663296838	Player_Footstep_dirt_run_05	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_run_05_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\Player_Footstep_dirt_run_05		23238
	663521142	BAS_Evil_SpitPlant_HurtImpact_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_HurtImpact_03_7B932B3B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Axe_Surface_Type\Impact_Axe_EvilSpitPlant\BAS_Evil_SpitPlant_HurtImpact_03		65222
	670673669	Player_Footstep_stone_walk_04	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_stone_walk_04_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_walk\Player_Footstep_stone_walk_04		45296
	671025963	Adventuress_damaged_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Adventuress_damaged_01_A825DE16.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\OnHit_Dialogue\Adventuress_damaged_01		57718
	673472141	BAS_Evil_SpitPlant_Charge_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_Charge_02_34394A6E_2DE97992.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Charge\BAS_Evil_SpitPlant_Charge_02		8644
	676619034	DLC_AMB_Heaven	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Ambient\Ambient_Background\BAS_AMB_Heaven_185703E8.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\DLC\DLC_AMB_Heaven		263495
	681775821	Impact_Dagger_Grass	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Weapons\BAS_imp_dagger_grass_2_FE48964C.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Dagger_Surface_Type\Impact_Dagger_Grass\Impact_Dagger_Grass		51362
	684463112	Coin	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\Coin_Spawn_C34A7617.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Props\Coin		576064
	686770050	Player_Footstep_wood_walk_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_wood_walk_06_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_walk\Player_Footstep_wood_walk_06		17092
	687190676	Adventuress_exertion_05	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Adventuress_exertion_05_5332FD91.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Dialogue\Swing_Weapon_Dialogue_Light\Adventuress_exertion_05		39840
	689034906	Wizard_Poof_Idle	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Wwizard\BAS_Wizard_Poof_03_1CF37745.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Wwizard Misc\Wizard_Poof_Idle		26749
	690249591	Ambient_Water_River	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Ambient\Ambient_Emitters\Water_RiverLoop_3E6FB027.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Water_River		196406
	690754834	Player_Footstep_wood_run_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_wood_run_06_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_run\Player_Footstep_wood_run_06		18808
	696098400	Player_Footstep_stone_run_05	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_stone_run_05_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\Player_Footstep_stone_run_05		23238
	701770857	Destroy_Wood_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\BAS_Destroy_Wood_03_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Container\Destroy_Barrel\Destroy_Wood_03		17605
	701812817	Player_Footstep_rubble_walk_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_rubble_walk_03_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Rubble\Player_Footstep_rubble_walk\Player_Footstep_rubble_walk_03		48038
	706707052	Adventuress_damaged_11	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Adventuress_damaged_11_96B91C78.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\OnHit_Dialogue\Adventuress_damaged_11		33324
	714356067	PinkBall_Fire_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Cinematic\BAS_CIN_PinkBall_Fire_02_9404A9A1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Magic\Magic_Blast_Fired\Magic_Blast_Fired\PinkBall_Fire_02		178328
	728853193	Destroy_Wood_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\BAS_Destroy_Wood_02_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Container\Destroy_Barrel\Destroy_Wood_02		12426
	731548434	EvilHead_Staccato_Cello	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\MFYG\2_Staccato_Cello_D3605DD4.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\EvilHead_Staccato_Cello		2285
	737856040	Pickup_Mushroom	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\Pickups\BAS_Pickup_Mushroom_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Player_Pickup\Pickup_ItemType\Pickup_Mushroom		21536
	738144536	waterdrop_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Ambient\Ambient_Emitters\BAS_WaterDrops_02_C720B8F4.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Water_Waterfall\Waterfall_Close\Waterdrops\waterdrop_02		2721
	745897563	EvilHead_Charge_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Head_Charge_02_698D763E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilHead\EvilHead\EvilHead_Attack_Charge\EvilHead_Charge_02		17096
	747629416	WAG_QucickStinger_Death	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Stingers\QucickStinger_Death_D3605DD4.wem		\Interactive Music Hierarchy\Music\WAG_QucickStinger_Death\WAG_QucickStinger_Death		105273
	748354478	Heartbeat_Dub	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Heartbeat_Dub_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\HeartBeat\HeartBeat\HeartBeat_Dub\Heartbeat_Dub		1078
	748900340	PlayerHit_SpitShot	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Weapons\Impact_Bump_61A49931.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_Sword_Grass\Impact_Sword_Grass\PlayerHit_SpitShot		59966
	749927517	Perc_Battle_Cymbal	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Cymbal_D3605DD4.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Perc_Battle_Cymbal		448
	753863891	Dungeon_Strings_Choir_1	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Volcanic_Strings_Choir_1_D3605DD4.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Dungeon_Strings_Choir_1		714
	754818586	Pickup_WeaponType_Pickaxe	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\Pickups\BAS_Pickup_WeaponType_Pickaxe_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Player_Pickup\Pickup_WeaponType\Pickup_WeaponType_Pickaxe		61538
	754920644	Waterfall_High	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Ambient\Ambient_Emitters\Waterfall_Strong_1_A9696C66.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Water_Waterfall\Waterfall_Close\Waterfall_High		33263
	758852917	Crate_Destroy_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\BAS_Crate_Destroy_06_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Container\Destroy_Crate\Crate_Destroy_06		15335
	758933006	Impact_Sword_Grass	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Weapons\BAS_imp_sword_grass_F2D64351.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_Sword_Grass\Impact_Sword_Grass\Impact_Sword_Grass		69328
	763842277	Player_Footstep_sand_walk_05	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_sand_walk_05_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Sand\Player_Footstep_sand_walk\Player_Footstep_sand_walk_05		23448
	765205196	EvilSpitPlant_ImpactPlayer_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_ImpactPlayer_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\OnHit\EvilSpitPlant_ImpactPlayer_01		80000
	766973702	Player_Footstep_grass_walk_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_grass_walk_03_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Woodlands\Player_Footstep_Woodlands_walk\Player_Footstep_grass_walk_03		48038
	767754403	Pickup_CrystalShard	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\Pickups\BAS_Pickup_Generic_05_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Player_Pickup\Pickup_ItemType\Pickup_CrystalShard		50272
	768452881	Adventuress_Death_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Adventuress_Death_03_F5164105.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\Death\Adventuress_Death_03		72748
	769521575	Player_Footstep_dirt_run_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_run_02_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\Player_Footstep_dirt_run_02		25424
	776655986	WAG_Ambient_Bass1	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\WPA_Ambient_Bass_3_3274C6CC.wem		\Interactive Music Hierarchy\Music\Music_Regions\Ambient\WAG_Ambient_Layers\WAG_Ambient_Bass1		2759
	781460930	Amb_Shield_Core_Center	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Ambient\Ambient_Background\BAS_amb_shield_core_LP_03_F39FC34E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Cinematic\Core_Shields\Amb_Shield_Core_Center		31293
	782286748	Player_Footstep_water_walk_05	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_water_walk_05_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Water\Player_Footstep_water_walk\Player_Footstep_water_walk_05		47378
	782804215	Rune_Charge_End_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Wwizard\BAS_rune_charge_end_02_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Props\Core\Rune_Charge_End\Rune_Charge_End_02		15943
	791272135	EvilCrawler_Eat_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Eat_02_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Eat\EvilCrawler_Eat_02		9704
	793060160	WAG_QucickStinger_Victory	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Stingers\QucickStinger_Victory_D3605DD4.wem		\Interactive Music Hierarchy\Music\WAG_QucickStinger_Victory\WAG_QucickStinger_Victory		118338
	794996938	Woodlands_NightTime_TremoloStrings_1	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Forest_NightTime_TremoloStrings_2_3274C6CC.wem		\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Night\Woodlands_Night_Layers\Woodlands_NightTime_TremoloStrings_1		8598
	796603137	Adventuress_exertion_04	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Adventuress_exertion_04_6792F3E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Dialogue\Swing_Weapon_Dialogue_Light\Adventuress_exertion_04		33358
	797654782	Player_Footstep_wood_run_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_wood_run_03_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_run\Player_Footstep_wood_run_03		14430
	798941566	Player_Footstep_stone_walk_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_stone_walk_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_walk\Player_Footstep_stone_walk_01		47188
	799765973	DLC_ActivateKey_Failed	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Interface\BAS_DLC_ActivateKey_Fail_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Props\DLC_Key\DLC_ActivateKey_Failed		7657
	803103411	Impact_PickAxe_Barrel	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Impact\BAS_Impact_PickAxe_SurfaceType_Barrel_9404A9A1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_PickAxe_Surface_Type\Impact_PickAxe_Barrel\Impact_PickAxe_Barrel		38930
	803648538	Impact_CrystalShard_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\Pickups\BAS_Pickup_Crystals_02_9404A9A1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_CrystalShard\Impact_CrystalShard_02		73306
	804366245	1_Clarinet_Rhythmic	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\MFYG\1_Clarinet_Rhythmic_D3605DD4.wem		\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Day\Woodlands_Day_Layers\1_Clarinet_Rhythmic		8396
	808800733	EvilSpitPlant_ImpactPlayer_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_ImpactPlayer_02_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Bullet_Impact\EvilSpitPlant_ImpactPlayer_02		6986
